logFC	logCPM	LR	PValue	FDR
ENSG00000271265	2.87965508259191	0.953623598625575	4.73081968546049	0.0296267627443713	1
KLF14	2.19123849990694	1.68443550565741	4.71600318841976	0.0298831246562573	1
ENSG00000204929	-2.21758023774469	1.35080657557483	4.71478387089676	0.0299043245275798	1
TMEM233	-3.43242837737002	1.45078437805982	4.70497581332787	0.0300754250849291	1
GLRX	2.54264444945163	8.81208108434303	4.66533320885561	0.0307774508099277	1
ENSG00000285190	3.6641024223432	1.55849745500651	4.65451778447115	0.0309719308383437	1
MKRN9P	-2.52578707395377	0.886457217512031	4.65423387266723	0.0309770532906294	1
PEBP1P2	2.7177786999279	1.20537451988064	4.62375755754264	0.0315320903919782	1
TNKS2-DT	3.80862000887458	1.18119433780648	4.62103966151238	0.0315820901791973	1
ZNF667-AS1	2.64764404270791	2.84265217568248	4.61963978665042	0.0316078752493014	1
TRGC2	3.78722628203269	1.17711225749012	4.61842552415484	0.031630259210503	1
FBXO36	-2.39857320622292	2.71158435313359	4.59999409535854	0.0319720662930723	1
MIR4719	-2.5235871087102	0.886227578381423	4.58399627407307	0.0322718671961363	1
HNRNPA1P27	2.96197363679613	2.08744054553768	4.58346642201436	0.0322818467356148	1
ENSG00000250421	-2.52821514036887	2.37390761305713	4.58199496413225	0.0323095779202733	1
ENSG00000243389	3.01099366557631	0.978542982990394	4.58119211983704	0.0323247188561575	1
HSPA8P11	2.63478362814318	0.903207771822845	4.57374385496308	0.0324655401638887	1
TXNDC2	2.88794891163447	0.952649159118327	4.57018567934341	0.0325330390434048	1
ENSG00000253796	2.69570428925639	1.90561360102927	4.56882462794352	0.0325588970226948	1
MTCO1P40	-4.52254162328028	1.44565639198901	4.55826252485784	0.0327602922937592	1
ENSG00000250258	-2.91605850724951	0.959131897879562	4.51986015185015	0.0335035698825425	1
FAR2P4	-2.87162158124782	0.949988005325061	4.51081935469564	0.0336811026784134	1
ADAM23	-2.03746100659046	1.0193738228144	4.50603099024235	0.0337755289645316	1
ENSG00000268204	-2.21150059568231	1.05369685427285	4.49795161485338	0.0339354814552443	1
LINC02694	2.7476468938849	0.927007279185453	4.49160174011379	0.034061749396982	1
ENSG00000283415	2.78535031098737	1.22240436331384	4.47244537193216	0.0344456597055469	1
ENSG00000288959	3.63067977333156	1.13349136510309	4.47186883340632	0.0344572839116024	1
ENSG00000257691	-2.70908245789836	0.922505872939755	4.46976388412745	0.0344997588620164	1
ENSG00000275318	-3.68796842233435	1.14425674866591	4.46299371095083	0.0346367430896872	1
LINC01145	4.52410031715288	1.44211990807372	4.45046536845319	0.0348917372040702	1
ENSG00000270953	-2.65595397179421	0.911968650667475	4.44010347647014	0.0351041197781327	1
ITGB1-DT	-2.94142965944925	0.964173766125243	4.4367683046865	0.0351727664159189	1
ENSG00000288043	-2.9210622939898	0.960027246899206	4.42974823685352	0.0353177171481537	1
RPL34P34	3.62841676596948	1.13166836316392	4.42804175231271	0.0353530470495153	1
ENSG00000286904	-2.70299857669753	1.18430201543055	4.42523999973045	0.0354111328402352	1
TMEM74	2.78626337591625	0.934506464405138	4.41590887454574	0.0356053062771769	1
ENSG00000289613	3.68020206932442	1.1428525390965	4.41270524942226	0.035672227822694	1
ACAP2-IT1	-2.66941154827033	0.914589486730527	4.40612705036868	0.0358100548204453	1
COX6A1P2	-4.43920125893046	1.40398901577349	4.38666176031753	0.0362211671168076	1
FAM78B	2.84052839828719	0.945057236506654	4.37358486433271	0.0365001265950247	1
MIR548XHG	3.49472289685872	1.48959520552762	4.36251274684109	0.0367380779376396	1
SRRM2-AS1	1.94440918925003	1.35012447483552	4.34689022984956	0.0370765885193678	1
ENSG00000285977	-2.40857154894348	1.11531609475827	4.33305544217301	0.0373790898812698	1
SETP14	3.96381843378808	1.69206420710905	4.32785972898455	0.0374933623531225	1
BRINP2	3.39725160518788	1.43809399476718	4.32629961337506	0.0375277463222376	1
FRRS1L	-2.67565896535129	0.91559827436079	4.31274501936959	0.0378278751521454	1
ENSG00000261444	-2.71204937074161	0.922505872939755	4.27433961318798	0.0386919961401541	1
ENSG00000261670	2.61815342418364	0.906249757137824	4.26637735986026	0.0388737224444777	1
SEPTIN7P8	-2.62276157684993	0.901379187862936	4.2648989976833	0.0389075622108463	1
SDS	2.3606660055322	1.29514673569579	4.25930911083753	0.0390357944285978	1
ENSG00000228629	-2.05001684755768	0.997978588468729	4.25797408092763	0.0390664855852636	1
ENSG00000244327	-3.59655618383385	1.11744216452909	4.25604331119658	0.0391109170482469	1
PRR13P5	4.37421917024318	1.38302081913577	4.25515596326785	0.0391313547430781	1
CCZ1	-3.45081643980631	1.4577779705123	4.25385055538385	0.0391614416979751	1
PTGES3P4	-4.26136680695683	1.35386622440798	4.24208527875641	0.0394337043728223	1
HNRNPKP2	3.55144118280508	1.10654403666394	4.23699645492812	0.0395520803722807	1
IGBP1	-4.5219279887354	3.11434008476876	4.23125212807768	0.0396861527294049	1
STRADBP1	-2.644205832839	0.90943436369436	4.22822447006359	0.0397570099644881	1
ENSG00000259519	2.52272958819606	0.889183641852915	4.22303780905632	0.0398787036921075	1
ENSG00000232294	-2.16559234628532	1.90077692952976	4.22131595900876	0.0399191895309239	1
ILDR2	-2.62880663487666	4.68738153026799	4.22099628165735	0.0399267108466959	1
TAF1L	2.60763194186279	0.904224079369635	4.21500474577042	0.0400679541966667	1
ENSG00000270133	-2.65175451655128	0.91091121514249	4.21422056282462	0.0400864791499137	1
ENSG00000289545	2.68259764613091	0.91845983636046	4.19605827345798	0.0405180563465976	1
RPL31P50	2.5834281407223	0.899458873462065	4.19194177490871	0.0406165500371379	1
PCMTD1P3	-3.43867696736347	1.07827095397481	4.17994539045304	0.0409050187586171	1
SLC25A52	-2.72281057438433	0.92425729357978	4.17041595724463	0.0411356994338484	1
RAD21L1	2.69288724363002	0.920212034589289	4.13915715887907	0.0419020277346963	1
TVP23B	-3.65554735030008	2.32995964506618	4.13322228880346	0.0420492112373083	1
ENSG00000289523	-3.55283826041995	1.10612188712753	4.12872138060648	0.0421611950164255	1
ENSG00000264083	-2.43821394137089	0.871215766891835	4.12732077213126	0.0421961064345276	1
MTND6P4	-4.24718696350484	1.33466050511065	4.1177670628751	0.042435053163433	1
ENSG00000233030	-3.49096913138162	1.09042076808215	4.11729202726085	0.0424469712818409	1
RN7SL820P	2.5454021234593	0.892850530367573	4.11626871469762	0.0424726570188432	1
ADIPOR1P2	2.63047305898106	0.908399374037116	4.10632306676716	0.0427231513865626	1
SLC25A14P1	2.64214596753977	0.910714071919123	4.10450353678092	0.042769146499969	1
TUBB8	-2.10730306713423	1.64058771071724	4.10223989646989	0.0428264407773783	1
MAG	2.6141164248981	0.905336243551042	4.10142502620306	0.0428470854491099	1
ENSG00000235400	-3.40466468882307	1.06726837083641	4.10064312745402	0.0428669046283301	1
CTAG2	-3.49130932779728	1.08826425356621	4.08829106168862	0.0431812809922826	1
SGCE	-2.41306139058506	4.32342761531793	4.08087083644162	0.0433713005632791	1
PRDM16-DT	-1.98669531197651	1.68593261521626	4.07360785102826	0.0435581454680357	1
LINC01162	1.7144514782484	1.09924877104243	4.07001275494266	0.0436509447304429	1
SCOCP1	2.48733586749829	0.88230799756829	4.06784986270873	0.0437068750880397	1
PKHD1	-2.21913596892489	2.74346638585938	4.0533030457726	0.0440850065576753	1
AOAH-IT1	1.82995503657493	1.38724744147399	4.05251480997741	0.04410559411444	1
MTHFD2P1	1.88617702477865	1.1584659122778	4.04876779274472	0.0442035991491424	1
ENSG00000287226	2.674403135647	0.916569461630815	4.04819182395005	0.0442186842012127	1
NAMPTP1	-2.54725575807015	1.13509977760163	4.0384248762971	0.0444753145216392	1
RIMKLBP1	3.2522413074323	1.37887273989263	4.03714321826313	0.0445091067656977	1
H2BP2	-3.35653963725982	1.05578415005953	4.01349755490306	0.0451374231435277	1
ACSL4	2.10018151846634	4.34307719452245	4.01062960929998	0.0452142633631302	1
ENSG00000254592	2.75094646349017	1.9740369360889	4.00544674549519	0.045353476336886	1
ENSG00000250105	2.65448242086499	0.912720852725488	4.00383956737303	0.0453967371794227	1
MIR376A2	3.19140888953384	1.01737683245726	3.99046790259954	0.0457583556294794	1
ENSG00000234241	-2.54623447827189	1.68972449471275	3.98880094105299	0.0458036486214676	1
ENSG00000278351	-3.74479978486949	1.58943181801703	3.98802226563215	0.0458248221859437	1
MIR503	2.60289274331189	0.903749108059746	3.98619157896052	0.0458746424359308	1
DPYS	2.59024880718671	0.900843490949009	3.98354047044205	0.0459468908136276	1
ENSG00000286983	2.58305111609796	0.899501328898963	3.97846385872749	0.0460855741775838	1
ABLIM2	1.77446008660832	1.63170824412985	3.96475331601251	0.0464623292298781	1
ACTBP2	3.10674713345466	2.64709278709428	3.96214036555546	0.046534498652128	1
PRKCH-AS1	3.05140966047138	1.31979885075811	3.9618555183748	0.0465423732420591	1
ANKRD29	2.51042861766817	0.886330191196313	3.96083585129377	0.0465705734178353	1
ADAM21	2.12165451749738	1.04704941665012	3.95489489002051	0.0467352367896409	1
CNTNAP2	2.4226254805866	0.870764754511447	3.95420555318278	0.0467543825817776	1
RPL7AP6	4.57470352072591	3.07911065196123	3.95053795434566	0.0468563864121851	1
TULP3P1	2.53758705199328	0.891509733132006	3.94768444005248	0.0469359110864116	1
ENSG00000266088	4.17744069534984	1.30318838883146	3.94267480745074	0.0470758691336373	1
ENSG00000276520	-3.31322136567655	1.04380108200213	3.93706817854883	0.0472330279923928	1
SEPTIN7P13	-3.26865611134904	1.03375336869688	3.93213798197336	0.04737168308389	1
ENSG00000233029	-3.35648937369755	1.05578415005953	3.9241955737308	0.0475959562020168	1
GPR83	-1.99740599499827	1.01449447745996	3.92018152497475	0.0477097284076742	1
LRRN1	-2.69378127729327	2.8571667762091	3.91004159106612	0.0479984094338046	1
EBF2	1.83662898362947	2.40672089706392	3.90679994833637	0.0480910864093727	1
LINC02715	2.39505310164125	0.865528789879249	3.90180819405398	0.0482341676785925	1
ENSG00000270702	-3.23857435243948	1.02791102370321	3.88903479114814	0.0486023480932229	1
HECW1	2.28320797242377	1.24509603274589	3.8882102506058	0.0486262163411663	1
ENSG00000258365	-1.95748563695914	0.991778878211442	3.88633781114189	0.0486804644333898	1
MRPS5	3.46222831834836	1.08164845523279	3.88611733598666	0.0486868562162598	1
PROSER2	1.65910140537443	4.13445389657311	3.88291472182653	0.048779803000311	1
MESTP1	-4.06512392110487	1.26316004025153	3.83622087023942	0.0501564509440739	1
MIR1283-2	-3.65253886654278	1.55138812186965	3.82172111031725	0.0505922446922818	1
FAR2P3	-3.25245972288724	1.03009861588527	3.81933330377688	0.0506643937490003	1
PIAS3	-3.66134235265056	1.44184076731531	3.80391680293485	0.0511328389431982	1
ENSG00000272814	-2.45076571494679	0.881109862096732	3.79282511179617	0.0514727022955971	1
ENSG00000273302	-2.45076571494679	0.881109862096732	3.79282511179617	0.0514727022955971	1
ENSG00000286264	-2.45076571494679	0.881109862096732	3.79282511179617	0.0514727022955971	1
ENSG00000258759	-2.45076571494679	0.881109862096732	3.79282511179617	0.0514727022955971	1
IGF2BP2	-2.12659131525464	5.03649152773961	3.78635851856454	0.0516719486178717	1
ENSG00000228327	-2.44667778533826	0.880368526563702	3.78538140849053	0.0517021258567461	1
NPM1P6	-2.44667778533826	0.880368526563702	3.78538140849053	0.0517021258567461	1
SLX1B	-2.44667778533826	0.880368526563702	3.78538140849053	0.0517021258567461	1
SLX1A	-2.44667778533826	0.880368526563702	3.78538140849053	0.0517021258567461	1
DIPK1C	-2.44667778533826	0.880368526563702	3.78538140849053	0.0517021258567461	1
KRT83	-2.446140946438	0.880273394029413	3.7843872915016	0.0517328474735954	1
ZDBF2	-2.15827441562836	6.63912587294728	3.77899017563552	0.0518999741867597	1
IBSP	-1.80880531872188	1.70835913220921	3.77592466806906	0.0519951547534766	1
MIR516A2	-2.4406573535573	0.879283290580288	3.77440391695534	0.0520424408853075	1
ENSG00000286504	-2.43980467705053	0.879129953653315	3.77284990107869	0.0520908083568241	1
RNY4P3	-2.43980467705053	0.879129953653315	3.77284990107869	0.0520908083568241	1
PRSS45P	-2.43946087699131	0.879065706578877	3.77224332575259	0.0521097004210488	1
ENSG00000274884	3.94519591644811	2.05593027741664	3.76937481222993	0.0521991398412627	1
SEPHS1P1	-2.43775470855336	0.878758992941504	3.76913643681837	0.0522065796242389	1
RABGAP1L-IT1	-2.43687232548669	0.878599530990676	3.76753798603538	0.052256496850702	1
MIR539	2.97931912971107	1.29087474175042	3.76683511123044	0.0522784625643231	1
HMGB1P41	-2.43506533394646	0.878296151954846	3.7640758747673	0.0523647866557115	1
RBFOX2	-2.43431075998531	0.878139349353976	3.76288078014965	0.0524022225939965	1
AKNAD1	-2.41008578162263	1.10533405581857	3.76243519795493	0.0524161875548454	1
ENSG00000215014	-2.43222851077072	0.87776213589995	3.75912665315048	0.0525200037129179	1
PCDHA9	-2.43222851077072	0.87776213589995	3.75912665315048	0.0525200037129179	1
IL13RA2	-2.43222851077072	0.87776213589995	3.75912665315048	0.0525200037129179	1
ENSG00000289226	-2.43222851077072	0.87776213589995	3.75912665315048	0.0525200037129179	1
ENSG00000286636	-2.43222851077072	0.87776213589995	3.75912665315048	0.0525200037129179	1
ENSG00000237609	-2.43222851077072	0.87776213589995	3.75912665315048	0.0525200037129179	1
ENSG00000231875	-2.43137369877312	0.87760869555565	3.75757558228949	0.0525687484208702	1
ENSG00000268584	-2.42880795271391	0.877148311535446	3.75292415101538	0.0527152139004219	1
APPBP2-DT	-2.42880795271391	0.877148311535446	3.75292415101538	0.0527152139004219	1
DUXAP8	-2.42880795271391	0.877148311535446	3.75292415101538	0.0527152139004219	1
RPS26P43	-2.42302253834226	0.876128048151015	3.74231971433064	0.0530507466450502	1
MIR646	-2.42067206883468	0.875773323651559	3.73752003068575	0.0532033550421725	1
KCNH1	2.20140065007114	1.99655827638864	3.73503561343229	0.0532825308767368	1
LDHC	-2.41854055928084	0.875338955827922	3.73412411854236	0.0533116105632815	1
C3	1.53612460200427	6.41391763733586	3.73023452579805	0.0534358903854948	1
CD40LG	-2.41593559886055	0.874871999574222	3.72944056518189	0.0534612966105306	1
TPI1P2	-2.41507652999271	0.874718358635126	3.72789502737176	0.0535107895158712	1
RNU6-862P	-2.41338618312471	0.874416653827537	3.72485130297186	0.0536084009383355	1
ENSG00000216359	-2.40954194767044	0.873725800187312	3.71798142887722	0.0538294098521468	1
LINC00907	-2.40954194767044	0.873725800187312	3.71798142887722	0.0538294098521468	1
CYP1A1	-2.40960914518746	0.873788632465048	3.71767525915352	0.0538392819959873	1
ENSG00000289310	-2.40768470973685	0.873442880935751	3.7142426358004	0.0539500949737904	1
ENSG00000286425	-2.40768470973685	0.873442880935751	3.7142426358004	0.0539500949737904	1
ENSG00000260410	-2.40585835683556	0.873138718835892	3.71079646053745	0.0540615885303806	1
ENSG00000262533	3.2347574665048	1.02685347109019	3.70966477428265	0.0540982550190981	1
LINC02754	-2.40240103004416	0.872471989774847	3.70503067546426	0.0542486743098041	1
THRAP3P1	2.4352135862661	0.879977005016688	3.70372661670973	0.0542910829111933	1
ENSG00000261462	-2.40096805906703	0.872261416227887	3.70209576204379	0.0543441685137426	1
MIR541	2.43355188508908	0.879676968743795	3.70074516572907	0.0543881731249775	1
ENSG00000259899	-2.39788330400112	0.871664522166668	3.69698518097618	0.0545108785162308	1
ACY3	-2.3954093487964	0.871267739395917	3.69221275558147	0.0546670471354883	1
ENSG00000286799	-2.3954093487964	0.871267739395917	3.69221275558147	0.0546670471354883	1
IGFBP1	3.51425266465415	7.56016076070632	3.69217839824292	0.0546681731322688	1
RNU6-143P	2.42856195129761	0.878776621480587	3.69180772650425	0.0546803227607166	1
MTND2P2	2.42856195129761	0.878776621480587	3.69180772650425	0.0546803227607166	1
FAM95C	2.42856195129761	0.878776621480587	3.69180772650425	0.0546803227607166	1
RPL26P30	2.42856195129761	0.878776621480587	3.69180772650425	0.0546803227607166	1
ENSG00000258682	2.42856195129761	0.878776621480587	3.69180772650425	0.0546803227607166	1
SNORD113-7	3.02028154250771	0.980198719827282	3.68584291871589	0.0548762273078558	1
ENSG00000289394	-2.3913277098296	0.870609784672214	3.68439479067284	0.0549239009030689	1
ENSG00000259920	-2.39060200416225	0.870430879023921	3.6835174276763	0.0549528057888209	1
NBPF20	-2.3901623761158	0.870297955824401	3.68318685989764	0.0549637005875143	1
OR5H14	-2.3901623761158	0.870297955824401	3.68318685989764	0.0549637005875143	1
ENSG00000259727	-2.3901623761158	0.870297955824401	3.68318685989764	0.0549637005875143	1
ENSG00000265971	-2.3901623761158	0.870297955824401	3.68318685989764	0.0549637005875143	1
SP2-AS1	2.42362684562462	0.877893396189747	3.68294131857924	0.054971794580178	1
RN7SL362P	3.24397607133253	1.02884757150272	3.68051016228848	0.0550520031344929	1
ENSG00000248113	-3.09917274567552	0.997495696506771	3.67998188065169	0.0550694485728783	1
ENSG00000251410	-2.38751029739332	0.869833547844607	3.67842389400552	0.0551209320880158	1
CCDC15-DT	2.42029136181542	0.877292729608664	3.67699559774549	0.0551681748338285	1
Metazoa_SRP	2.4201231907078	0.877267829147886	3.67665324049675	0.0551795051197804	1
TDGF1	-2.3867933361004	0.869801596092188	3.67636706426133	0.0551889779927196	1
MIR2276	-2.38575207280575	0.869615342038358	3.67453220605493	0.0552497556024118	1
ENSG00000273287	2.41678426623086	0.876666994853269	3.67071233934422	0.0553765121687044	1
THUMPD1P1	2.41606425994614	0.876537959473546	3.66942898813224	0.0554191674364366	1
ENSG00000287146	-2.38121067526176	0.86880679988915	3.6665155333718	0.0555161325108166	1
GRIA2	2.41408112887411	0.87621452816265	3.66563748242054	0.0555453909145833	1
ENSG00000231011	2.11954875340312	1.22911281076907	3.66446275709209	0.0555845606762602	1
ENSG00000229543	2.41255272057363	0.875912011647245	3.66315172354208	0.0556283100603493	1
NBPF9	2.41200060650246	0.87580785462232	3.66221172183954	0.0556597005356674	1
LIMS1-AS1	2.41200060650246	0.87580785462232	3.66221172183954	0.0556597005356674	1
LINC00332	2.41200060650246	0.87580785462232	3.66221172183954	0.0556597005356674	1
UBE2MP1	2.41200060650246	0.87580785462232	3.66221172183954	0.0556597005356674	1
ENSG00000253013	2.41073590030422	0.875613402200868	3.65970434971224	0.0557435238054653	1
ENSG00000254606	2.41073590030422	0.875613402200868	3.65970434971224	0.0557435238054653	1
